Inventory_ID,Store_ID,Product_ID,Stock_On_Hand,Reorder_Level,Safety_Stock,Inventory_Value,Last_Updated_Date,Update_Status,Is_Overstock
INV004835,ST09,P0417,15,46,15,1354.65,2025-12-26,Updated,No
INV004382,ST08,P0518,5,21,6,5830.75,2025-12-22,Updated,No
INV001257,ST03,P0069,813,79,30,53397.84,2025-12-19,Updated,Yes
INV004104,ST08,P0199,13,37,11,1562.21,2025-12-12,Updated,No
INV004474,ST09,P0018,19,38,15,2937.59,2025-12-20,Updated,No
INV001333,ST03,P0148,16,40,17,6157.12,2025-12-24,Updated,No
INV005214,ST10,P0226,9,23,10,4763.97,2025-12-08,Updated,No
INV004617,ST09,P0177,48,64,27,12614.88,2025-12-02,Updated,No
INV000912,ST02,P0321,23,36,12,5669.27,2025-12-06,Updated,No
INV003078,ST06,P0277,0,37,16,0.0,2025-12-25,Updated,No
INV003354,ST06,P0582,8,16,7,12489.76,2025-12-08,Updated,No
INV005633,ST11,P0072,31,72,21,2578.89,2025-12-17,Updated,No
INV003604,ST07,P0250,44,11,4,14525.28,2025-12-05,Updated,No
INV001723,ST03,P0553,18,34,10,9841.32,2025-12-27,Updated,No
INV003571,ST07,P0215,41,91,30,870.02,2025-12-27,Updated,No
INV000505,ST01,P0512,28,47,18,8749.72,2025-12-21,Updated,No
INV005948,ST11,P0430,47,80,39,1000.16,2025-12-18,Updated,No
INV003464,ST07,P0102,487,69,23,175441.75,2025-12-21,Updated,Yes
INV000602,ST02,P0011,58,68,30,1745.22,2025-12-27,Updated,No
INV001899,ST04,P0152,26,37,13,9212.06,2025-12-08,Updated,No
INV004805,ST09,P0386,11,22,10,6047.8,2025-12-29,Updated,No
INV004248,ST08,P0364,24,42,17,11741.04,2025-12-07,Updated,No
INV000699,ST02,P0108,39,67,31,14640.99,2025-12-12,Updated,No
INV005418,ST10,P0438,60,91,32,3300.6,2025-12-17,Updated,No
INV002507,ST05,P0238,7,22,8,573.58,2025-12-23,Updated,No
INV002750,ST05,P0519,6,22,8,6504.36,2025-12-21,Updated,No
INV002700,ST05,P0455,19,42,20,1095.92,2025-12-16,Updated,No
INV005607,ST11,P0041,67,80,37,34350.9,2025-12-15,Updated,No
INV000662,ST02,P0071,59,81,37,10981.08,2025-12-16,Updated,No
INV005140,ST10,P0147,75,74,23,6002.25,2025-12-21,Updated,No
INV002969,ST06,P0161,50,87,33,17796.5,2025-12-01,Updated,No
INV004162,ST08,P0266,56,8,3,15667.12,2025-12-08,Updated,No
INV003600,ST07,P0246,12,40,13,3013.2,2025-12-10,Updated,No
INV005338,ST10,P0354,20,45,19,7254.6,2025-12-27,Updated,No
INV000629,ST02,P0038,30,43,14,10314.6,2025-12-29,Updated,No
INV001578,ST03,P0403,46,68,25,21448.88,2025-12-02,Updated,No
INV002928,ST06,P0113,20,68,29,4871.4,2025-12-03,Updated,No
INV002394,ST05,P0112,302,71,34,165927.86,2025-12-15,Updated,Yes
INV005691,ST11,P0137,53,92,28,20323.91,2025-12-23,Updated,No
INV005980,ST11,P0464,65,74,27,4605.25,2025-12-11,Updated,No
INV000717,ST02,P0126,179,32,13,61491.87,2025-12-20,Updated,Yes
INV004348,ST08,P0482,17,47,21,4405.89,2025-12-29,Updated,No
INV006653,ST12,P0588,3,17,6,578.52,2025-12-05,Updated,No
INV004431,ST08,P0570,7,23,11,8981.63,2025-12-05,Updated,No
INV006488,ST12,P0409,14,44,14,4854.92,2025-12-11,Updated,No
INV002639,ST05,P0389,46,91,42,4614.72,2025-12-06,Updated,No
INV004241,ST08,P0357,8,23,9,1329.44,2025-12-28,Updated,No
INV001359,ST03,P0175,8,22,10,302.64,2025-12-24,Updated,No
INV004333,ST08,P0462,18,32,14,537.66,2025-12-28,Updated,No
INV006394,ST12,P0311,12,32,13,4182.24,2025-12-22,Updated,No
INV005111,ST10,P0115,19,41,18,10739.94,2025-12-21,Updated,No
INV005630,ST11,P0068,66,75,24,15631.44,2025-12-01,Updated,No
INV003764,ST07,P0425,7,21,7,3299.87,2025-12-21,Updated,No
INV004757,ST09,P0332,8,16,6,3838.8,2025-12-25,Updated,No
INV006408,ST12,P0326,17,36,17,4867.95,,Not Updated,No
INV002967,ST06,P0159,429,81,32,118631.37,2025-12-21,Updated,Yes
INV006255,ST12,P0167,46,73,22,15043.84,2025-12-11,Updated,No
INV004722,ST09,P0294,78,73,26,22041.24,2025-12-09,Updated,No
INV000138,ST01,P0140,5,22,8,2433.7,2025-12-31,Updated,No
INV004094,ST08,P0189,28,70,33,2254.0,2025-12-07,Updated,No
INV005437,ST10,P0459,61,74,22,1254.77,2025-12-28,Updated,No
INV006561,ST12,P0492,9,19,9,6827.58,2025-12-06,Updated,No
INV004577,ST09,P0133,66,90,43,11652.3,2025-12-13,Updated,No
INV004169,ST08,P0274,5,20,9,1450.0,2025-12-01,Updated,No
INV006007,ST11,P0497,7,19,7,1386.14,2025-12-23,Updated,No
INV005829,ST11,P0295,64,72,23,25623.68,2025-12-04,Updated,No
INV003064,ST06,P0262,23,40,18,1296.51,2025-12-02,Updated,No
INV003041,ST06,P0239,11,37,14,716.76,2025-12-23,Updated,No
INV005521,ST10,P0547,7,22,7,1402.73,2025-12-24,Updated,No
INV005023,ST10,P0018,23,47,19,3556.03,2025-12-17,Updated,No
INV002974,ST06,P0167,41,93,43,13408.64,2025-12-30,Updated,No
INV004071,ST08,P0162,75,65,26,11961.0,2025-12-09,Updated,No
INV001147,ST02,P0556,97,20,8,115943.13,2025-12-16,Updated,No
INV006363,ST12,P0279,0,78,32,0.0,2025-12-03,Updated,No
INV002425,ST05,P0147,33,93,33,2640.99,2025-12-14,Updated,No
INV005576,ST11,P0006,44,64,27,22956.12,2025-12-24,Updated,No
INV003911,ST07,P0581,8,19,9,16282.08,2025-12-12,Updated,No
INV001512,ST03,P0336,27,41,14,1318.41,2025-12-05,Updated,No
INV003847,ST07,P0511,24,34,14,5875.44,2025-12-24,Updated,No
INV002470,ST05,P0199,14,34,16,1682.38,2025-12-24,Updated,No
INV006416,ST12,P0335,17,34,15,645.15,2025-12-06,Updated,No
INV000509,ST01,P0517,74,10,3,24909.88,2025-12-09,Updated,No
INV000508,ST01,P0516,8,20,8,4060.08,2025-12-07,Updated,No
INV005739,ST11,P0191,7,42,13,1244.53,2025-12-25,Updated,No
INV001822,ST04,P0063,34,87,33,6827.54,2025-12-29,Updated,No
INV002123,ST04,P0404,151,43,21,81530.94,2025-12-31,Updated,Yes
INV006548,ST12,P0477,32,44,17,4881.28,2025-12-30,Updated,No
INV005050,ST10,P0049,15,37,12,408.45,2025-12-14,Updated,No
INV006081,ST11,P0584,7,19,7,10794.84,,Not Updated,No
INV006409,ST12,P0327,18,36,12,7398.0,2025-12-01,Updated,No
INV005711,ST11,P0159,87,71,35,24058.11,2025-12-29,Updated,No
INV001066,ST02,P0475,8,37,11,2125.04,2025-12-31,Updated,No
INV001515,ST03,P0339,10,21,6,3194.1,,Not Updated,No
INV002047,ST04,P0321,0,42,17,0.0,2025-12-09,Updated,No
INV005832,ST11,P0299,5,21,9,1151.75,2025-12-09,Updated,No
INV004533,ST09,P0085,29,85,25,4865.33,2025-12-26,Updated,No
INV005297,ST10,P0312,17,34,10,4429.86,2025-12-11,Updated,No
INV000045,ST01,P0046,19,38,17,8779.52,2025-12-29,Updated,No
INV004644,ST09,P0207,16,39,14,1647.36,2025-12-07,Updated,No
INV003430,ST07,P0066,3,16,6,442.41,2025-12-04,Updated,No
INV001138,ST02,P0547,7,18,7,1402.73,2025-12-21,Updated,No
INV002528,ST05,P0261,81,11,3,6804.81,2025-12-24,Updated,No
INV003938,ST08,P0012,62,76,32,3884.3,2025-12-15,Updated,No
INV000884,ST02,P0293,146,32,11,78698.38,2025-12-31,Updated,Yes
INV000609,ST02,P0018,23,38,13,3556.03,2025-12-16,Updated,No
INV005731,ST11,P0180,21,47,21,2774.94,2025-12-29,Updated,No
INV002730,ST05,P0496,13,36,14,13522.6,2025-12-07,Updated,No
INV001096,ST02,P0505,24,40,19,4659.6,2025-12-16,Updated,No
INV001106,ST02,P0515,7,39,12,6155.66,2025-12-29,Updated,No
INV005086,ST10,P0088,16,44,16,3928.32,2025-12-28,Updated,No
INV004437,ST08,P0579,13,47,17,29077.1,2025-12-26,Updated,No
INV000823,ST02,P0232,46,70,30,25521.26,2025-12-20,Updated,No
INV006058,ST11,P0558,7,21,6,6748.56,2025-12-03,Updated,No
INV003518,ST07,P0158,49,88,28,2282.91,2025-12-29,Updated,No
INV003505,ST07,P0143,28,81,35,9178.4,2025-12-11,Updated,No
INV006300,ST12,P0212,67,77,28,1849.87,2025-12-26,Updated,No
INV004426,ST08,P0565,59,9,4,131258.48,2025-12-22,Updated,No
INV005309,ST10,P0324,1773,32,11,88703.19,2025-12-08,Updated,Yes
INV006162,ST12,P0070,45,83,37,8776.35,2025-12-07,Updated,No
INV006123,ST12,P0029,9,43,14,4362.57,2025-12-03,Updated,No
INV001489,ST03,P0312,17,37,17,4429.86,2025-12-13,Updated,No
INV001656,ST03,P0484,10,23,11,1266.3,2025-12-13,Updated,No
INV004801,ST09,P0382,23,37,17,9504.98,2025-12-26,Updated,No
INV000237,ST01,P0241,4,19,6,1461.84,2025-12-11,Updated,No
INV005799,ST11,P0262,23,34,10,1296.51,2025-12-30,Updated,No
INV003771,ST07,P0432,7,23,10,756.77,,Not Updated,No
INV004891,ST09,P0480,9,16,5,4301.91,2025-12-18,Updated,No
INV005440,ST10,P0462,19,37,11,567.53,2025-12-06,Updated,No
INV006440,ST12,P0360,8,18,5,157.36,2025-12-24,Updated,No
INV002227,ST04,P0524,63,9,3,34083.0,2025-12-02,Updated,No
INV002517,ST05,P0248,7,20,7,1275.33,2025-12-16,Updated,No
INV003876,ST07,P0543,7,18,7,4991.07,2025-12-18,Updated,No
INV005146,ST10,P0155,23,41,19,9215.64,2025-12-17,Updated,No
INV004633,ST09,P0194,18,42,16,697.14,2025-12-05,Updated,No
INV006049,ST11,P0548,5,20,6,1671.45,2025-12-09,Updated,No
INV000932,ST02,P0341,63,8,3,34043.31,2025-12-27,Updated,No
INV004785,ST09,P0364,14,33,10,6848.94,2025-12-16,Updated,No
INV001457,ST03,P0276,66,9,3,16078.26,2025-12-11,Updated,No
INV004299,ST08,P0422,52,8,2,4805.84,2025-12-10,Updated,No
INV003693,ST07,P0347,16,32,13,319.2,2025-12-10,Updated,No
INV006098,ST12,P0004,57,81,32,28036.59,2025-12-10,Updated,No
INV003770,ST07,P0431,46,75,25,1141.72,2025-12-25,Updated,No
INV006057,ST11,P0556,7,21,7,8367.03,2025-12-26,Updated,No
INV001579,ST03,P0404,16,35,16,8639.04,2025-12-27,Updated,No
INV002155,ST04,P0439,10,18,5,982.1,2025-12-25,Updated,No
INV003342,ST06,P0568,12,43,19,23382.84,2025-12-19,Updated,No
INV005420,ST10,P0440,48,66,26,2728.8,2025-12-02,Updated,No
INV005687,ST11,P0132,21,80,27,4540.2,2025-12-20,Updated,No
INV006406,ST12,P0324,25,42,20,1250.75,2025-12-24,Updated,No
INV002435,ST05,P0157,76,94,42,10321.56,,Not Updated,No
INV001183,ST02,P0592,35,10,3,7710.15,2025-12-21,Updated,No
INV004352,ST08,P0486,19,44,17,839.8,2025-12-07,Updated,No
INV000695,ST02,P0104,0,36,11,0.0,2025-12-05,Updated,No
INV002210,ST04,P0507,30,37,17,28670.7,2025-12-22,Updated,No
INV000170,ST01,P0173,21,40,16,5513.55,2025-12-28,Updated,No
INV003122,ST06,P0323,16,34,13,1699.04,2025-12-06,Updated,No
INV000039,ST01,P0040,48,84,41,10994.4,2025-12-22,Updated,No
INV006501,ST12,P0424,47,8,2,5203.84,,Not Updated,No
INV001631,ST03,P0458,6,18,6,582.6,2025-12-03,Updated,No
INV001132,ST02,P0541,20,47,20,12851.4,2025-12-23,Updated,No
INV002937,ST06,P0123,67,72,22,8703.97,2025-12-08,Updated,No
INV002776,ST05,P0548,115,23,10,38443.35,2025-12-11,Updated,Yes
INV000130,ST01,P0132,28,66,24,6053.6,2025-12-23,Updated,No
INV000386,ST01,P0390,10,43,16,4681.9,2025-12-20,Updated,No
INV003289,ST06,P0512,13,37,16,4062.37,,Not Updated,No
INV001278,ST03,P0091,7,17,8,1456.91,2025-12-04,Updated,No
INV002388,ST05,P0105,13,39,13,4918.55,2025-12-09,Updated,No
INV003806,ST07,P0470,5,16,5,710.2,2025-12-17,Updated,No
INV001042,ST02,P0451,24,43,13,2122.56,2025-12-21,Updated,No
INV000775,ST02,P0184,20,34,13,1653.4,,Not Updated,No
INV000661,ST02,P0070,78,94,29,15212.34,2025-12-08,Updated,No
INV003997,ST08,P0078,41,93,39,9271.74,2025-12-31,Updated,No
INV004700,ST09,P0271,15,32,11,2175.0,2025-12-27,Updated,No
INV000713,ST02,P0122,18,47,16,2973.96,2025-12-03,Updated,No
INV002067,ST04,P0344,3,19,5,1306.86,2025-12-28,Updated,No
INV005206,ST10,P0217,59,90,33,1793.01,2025-12-29,Updated,No
INV004150,ST08,P0251,11,42,14,4227.63,2025-12-25,Updated,No
INV005269,ST10,P0284,12,37,17,6639.72,2025-12-22,Updated,No
INV003136,ST06,P0338,56,8,3,15640.24,2025-12-14,Updated,No
INV005166,ST10,P0176,10,18,6,893.4,2025-12-13,Updated,No
INV005891,ST11,P0366,9,16,7,3175.38,2025-12-30,Updated,No
INV003722,ST07,P0379,14,43,13,4876.9,2025-12-26,Updated,No
INV003533,ST07,P0174,5,23,9,996.95,2025-12-13,Updated,No
INV003830,ST07,P0494,26,42,18,18318.82,2025-12-10,Updated,No
INV001283,ST03,P0096,41,81,29,3958.14,2025-12-21,Updated,No
INV002202,ST04,P0497,5,22,7,990.1,2025-12-01,Updated,No
INV005421,ST10,P0442,48,80,28,2991.36,2025-12-28,Updated,No
INV005156,ST10,P0166,11,34,12,3759.91,2025-12-17,Updated,No
INV006228,ST12,P0138,49,67,20,1446.48,2025-12-25,Updated,No
INV000291,ST01,P0295,24,74,27,9608.88,2025-12-24,Updated,No
INV000772,ST02,P0181,68,71,24,30418.44,2025-12-08,Updated,No
INV006462,ST12,P0383,35,77,34,19687.85,2025-12-30,Updated,No
INV000785,ST02,P0194,345,34,14,13361.85,2025-12-11,Updated,Yes
INV004435,ST08,P0577,38,10,4,57608.38,2025-12-10,Updated,No
INV001245,ST03,P0056,64,82,37,6670.72,2025-12-17,Updated,No
INV003494,ST07,P0132,59,78,27,12755.8,2025-12-01,Updated,No
INV002994,ST06,P0189,42,71,24,3381.0,2025-12-31,Updated,No
INV004212,ST08,P0320,34,69,28,1896.52,2025-12-15,Updated,No
INV001565,ST03,P0390,288,46,14,134838.72,2025-12-30,Updated,Yes
INV002921,ST06,P0106,7,16,7,433.44,2025-12-22,Updated,No
INV000572,ST01,P0580,70,11,4,22861.3,2025-12-26,Updated,No
INV000192,ST01,P0195,24,39,12,1602.96,2025-12-12,Updated,No
INV003926,ST07,P0596,18,35,16,4164.3,2025-12-14,Updated,No
INV000731,ST02,P0140,4,21,10,1946.96,,Not Updated,No
INV002337,ST05,P0049,29,38,18,789.67,2025-12-05,Updated,No
INV004250,ST08,P0366,100,16,5,35282.0,2025-12-05,Updated,Yes
INV000141,ST01,P0143,48,80,25,15734.4,2025-12-03,Updated,No
INV000974,ST02,P0383,44,77,28,24750.44,2025-12-01,Updated,No
INV004476,ST09,P0020,27,35,17,2557.98,2025-12-24,Updated,No
INV003596,ST07,P0241,6,16,5,2192.76,2025-12-07,Updated,No
INV001076,ST02,P0485,7,22,9,3929.38,2025-12-12,Updated,No
INV002370,ST05,P0084,16,32,11,2356.8,2025-12-22,Updated,No
INV005406,ST10,P0425,10,23,9,4714.1,2025-12-29,Updated,No
INV005762,ST11,P0219,16,36,14,7345.12,2025-12-29,Updated,No
INV003349,ST06,P0577,53,11,5,80348.53,2025-12-06,Updated,No
INV002675,ST05,P0427,55,11,4,24704.35,2025-12-09,Updated,No
INV000156,ST01,P0159,65,91,31,17974.45,2025-12-27,Updated,No
INV005848,ST11,P0319,41,71,22,15667.33,2025-12-06,Updated,No
INV001903,ST04,P0156,72,90,39,15028.56,2025-12-05,Updated,No
INV005052,ST10,P0051,50,75,37,11277.5,2025-12-10,Updated,No
INV006435,ST12,P0354,23,33,12,8342.79,2025-12-02,Updated,No
INV001894,ST04,P0147,71,82,34,5682.13,2025-12-23,Updated,No
INV003544,ST07,P0187,42,82,27,9958.2,2025-12-08,Updated,No
INV003539,ST07,P0181,46,93,40,20577.18,2025-12-05,Updated,No
INV000626,ST02,P0035,81,85,39,31250.61,2025-12-07,Updated,No
INV001486,ST03,P0309,169,36,15,57189.6,2025-12-29,Updated,Yes
INV004661,ST09,P0227,19,41,18,4877.11,2025-12-01,Updated,No
INV004571,ST09,P0127,0,67,26,0.0,2025-12-01,Updated,No
INV000836,ST02,P0245,21,45,14,9669.24,2025-12-01,Updated,No
INV006288,ST12,P0200,78,64,28,5747.82,2025-12-28,Updated,No
INV005322,ST10,P0337,17,42,13,3664.18,2025-12-31,Updated,No
INV002358,ST05,P0071,68,81,25,12656.16,,Not Updated,No
INV001167,ST02,P0576,7,20,6,5800.62,2025-12-27,Updated,No
INV001006,ST02,P0415,16,45,15,3892.0,2025-12-18,Updated,No
INV005907,ST11,P0383,72,74,31,40500.72,2025-12-09,Updated,No
INV002632,ST05,P0380,21,39,18,7068.6,2025-12-25,Updated,No
INV006437,ST12,P0357,6,18,6,997.08,2025-12-31,Updated,No
INV002950,ST06,P0139,18,47,19,4372.38,2025-12-20,Updated,No
INV001789,ST04,P0025,55,71,29,21430.2,2025-12-29,Updated,No
INV006454,ST12,P0374,20,41,20,10270.8,2025-12-20,Updated,No
INV002218,ST04,P0515,18,40,17,15828.84,2025-12-24,Updated,No
INV004334,ST08,P0463,0,65,25,0.0,2025-12-08,Updated,No
INV005006,ST09,P0600,18,36,16,5385.24,2025-12-12,Updated,No
INV006189,ST12,P0097,27,39,18,894.78,2025-12-21,Updated,No
INV004488,ST09,P0032,0,32,13,0.0,2025-12-17,Updated,No
INV000719,ST02,P0128,10,47,17,1022.1,2025-12-14,Updated,No
INV004974,ST09,P0567,5,22,6,4855.5,2025-12-21,Updated,No
INV002297,ST05,P0005,61,88,40,18015.74,2025-12-31,Updated,No
INV001099,ST02,P0508,6,21,9,5777.82,2025-12-26,Updated,No
INV005131,ST10,P0137,62,95,47,23775.14,2025-12-16,Updated,No
INV006247,ST12,P0157,58,74,24,7876.98,2025-12-19,Updated,No
INV004171,ST08,P0276,395,8,3,96225.95,2025-12-19,Updated,Yes
INV005239,ST10,P0251,23,42,19,8839.59,2025-12-05,Updated,No
INV002996,ST06,P0191,30,47,18,5333.7,2025-12-30,Updated,No
INV006184,ST12,P0092,52,88,34,3014.44,2025-12-02,Updated,No
INV006056,ST11,P0555,22,42,19,4620.0,2025-12-12,Updated,No
INV002381,ST05,P0096,0,89,29,0.0,2025-12-26,Updated,No
INV006536,ST12,P0462,22,38,16,657.14,2025-12-09,Updated,No
INV002890,ST06,P0073,78,77,28,3753.36,2025-12-24,Updated,No
INV005902,ST11,P0378,72,87,38,23299.2,2025-12-24,Updated,No
INV000632,ST02,P0041,43,90,30,22046.1,2025-12-27,Updated,No
INV003561,ST07,P0205,76,95,45,4168.6,2025-12-24,Updated,No
INV002362,ST05,P0075,530,86,35,37900.3,2025-12-18,Updated,Yes
INV001300,ST03,P0113,0,94,29,0.0,2025-12-09,Updated,No
INV004588,ST09,P0144,25,38,15,10972.25,2025-12-20,Updated,No
INV002258,ST04,P0557,9,23,11,9977.94,2025-12-06,Updated,No
INV002555,ST05,P0294,39,82,40,11020.62,2025-12-13,Updated,No
INV003358,ST06,P0588,7,22,9,1349.88,2025-12-18,Updated,No
INV001526,ST03,P0350,8,35,14,4369.12,2025-12-26,Updated,No
INV002920,ST06,P0104,11,38,14,1020.36,2025-12-05,Updated,No
INV004106,ST08,P0201,16,46,16,2555.68,2025-12-15,Updated,No
INV002112,ST04,P0392,10,20,9,276.7,,Not Updated,No
INV006567,ST12,P0499,0,42,13,0.0,2025-12-04,Updated,No
INV000494,ST01,P0501,4,19,6,2239.6,2025-12-11,Updated,No
INV005463,ST10,P0486,26,47,19,1149.2,2025-12-27,Updated,No
INV004195,ST08,P0302,17,32,11,5127.37,2025-12-12,Updated,No
INV002478,ST05,P0209,16,43,21,1010.24,2025-12-19,Updated,No
INV002005,ST04,P0271,27,35,15,3915.0,,Not Updated,No
INV005189,ST10,P0200,72,67,29,5305.68,2025-12-24,Updated,No
INV004107,ST08,P0202,18,37,16,2019.06,2025-12-06,Updated,No
INV000410,ST01,P0414,37,70,27,3280.42,2025-12-27,Updated,No
INV001025,ST02,P0434,45,81,33,4874.4,2025-12-09,Updated,No
INV005171,ST10,P0181,72,95,29,32207.76,2025-12-08,Updated,No
INV000259,ST01,P0263,288,45,14,61306.56,2025-12-29,Updated,Yes
INV004972,ST09,P0565,60,8,3,133483.2,2025-12-03,Updated,No
INV002189,ST04,P0481,12,38,13,4338.0,2025-12-08,Updated,No
INV000422,ST01,P0427,45,11,4,20212.65,2025-12-20,Updated,No
INV000215,ST01,P0219,182,38,14,83550.74,2025-12-11,Updated,Yes
INV003158,ST06,P0363,22,34,16,2111.34,2025-12-25,Updated,No
INV004040,ST08,P0127,46,73,29,19388.08,2025-12-29,Updated,No
INV005477,ST10,P0501,7,19,8,3919.3,2025-12-26,Updated,No
INV001528,ST03,P0352,28,42,18,14952.56,2025-12-28,Updated,No
INV000088,ST01,P0089,16,36,14,2928.64,2025-12-14,Updated,No
INV004411,ST08,P0549,86,11,5,56899.32,2025-12-30,Updated,No
INV005665,ST11,P0106,7,18,5,433.44,2025-12-20,Updated,No
INV002681,ST05,P0433,234,46,22,27420.12,2025-12-22,Updated,Yes
INV001964,ST04,P0224,40,81,37,18431.6,2025-12-05,Updated,No
INV000133,ST01,P0135,22,45,18,12619.64,2025-12-17,Updated,No
INV006470,ST12,P0391,6,20,7,1646.64,2025-12-01,Updated,No
INV002484,ST05,P0215,74,87,37,1570.28,2025-12-06,Updated,No
INV000050,ST01,P0051,0,78,37,0.0,2025-12-04,Updated,No
INV004673,ST09,P0242,20,40,18,7236.2,2025-12-14,Updated,No
INV005835,ST11,P0303,10,38,14,4807.2,2025-12-15,Updated,No
INV001462,ST03,P0281,20,41,18,3679.8,2025-12-23,Updated,No
INV001538,ST03,P0362,13,34,12,1447.16,2025-12-19,Updated,No
INV005228,ST10,P0240,17,38,16,9969.65,2025-12-02,Updated,No
INV004788,ST09,P0369,11,40,13,2866.71,2025-12-29,Updated,No
INV002913,ST06,P0097,360,44,21,11930.4,2025-12-08,Updated,Yes
INV001590,ST03,P0417,9,46,15,812.79,2025-12-31,Updated,No
INV003702,ST07,P0358,24,37,18,6324.0,2025-12-09,Updated,No
INV001505,ST03,P0329,0,36,13,0.0,2025-12-22,Updated,No
INV002492,ST05,P0223,14,42,15,7914.34,2025-12-21,Updated,No
INV004249,ST08,P0365,88,21,8,5485.92,,Not Updated,No
INV002395,ST05,P0113,33,92,37,8037.81,2025-12-26,Updated,No
INV000297,ST01,P0301,6,21,6,374.16,2025-12-19,Updated,No
INV003695,ST07,P0349,77,67,24,10591.35,2025-12-08,Updated,No
INV002839,ST06,P0018,24,39,15,3710.64,2025-12-15,Updated,No
INV003897,ST07,P0567,9,21,9,8739.9,2025-12-30,Updated,No
INV001251,ST03,P0062,29,33,11,655.69,2025-12-02,Updated,No
INV002149,ST04,P0433,28,43,16,3281.04,2025-12-01,Updated,No
INV004828,ST09,P0410,17,44,13,2031.33,2025-12-30,Updated,No
INV001274,ST03,P0087,0,33,15,0.0,2025-12-06,Updated,No
INV001659,ST03,P0487,305,33,10,129640.25,2025-12-26,Updated,Yes
INV002038,ST04,P0312,11,34,13,2866.38,2025-12-24,Updated,No
INV004115,ST08,P0210,23,45,18,2305.75,2025-12-07,Updated,No
INV002431,ST05,P0153,64,88,26,22478.08,2025-12-10,Updated,No
INV003369,ST06,P0600,20,38,15,5983.6,2025-12-13,Updated,No
INV004097,ST08,P0192,16,38,17,2390.4,2025-12-29,Updated,No
INV002873,ST06,P0056,33,65,28,3439.59,2025-12-28,Updated,No
INV002194,ST04,P0488,85,17,5,39995.9,2025-12-14,Updated,No
INV003180,ST06,P0389,47,91,30,4715.04,,Not Updated,No
INV003002,ST06,P0198,8,19,6,385.2,2025-12-13,Updated,No
INV002165,ST04,P0454,83,92,34,9661.2,2025-12-14,Updated,No
INV004615,ST09,P0175,9,22,9,340.47,2025-12-07,Updated,No
INV003816,ST07,P0480,9,22,8,4301.91,2025-12-13,Updated,No
INV000815,ST02,P0224,34,75,30,15666.86,2025-12-29,Updated,No
INV003065,ST06,P0263,20,34,11,4257.4,2025-12-08,Updated,No
INV005215,ST10,P0227,16,44,16,4107.04,2025-12-14,Updated,No
INV004723,ST09,P0295,34,74,25,13612.58,2025-12-03,Updated,No
INV006581,ST12,P0513,5,22,8,2322.35,2025-12-10,Updated,No
INV001227,ST03,P0038,29,46,19,9970.78,2025-12-05,Updated,No
INV000748,ST02,P0157,77,67,22,10457.37,2025-12-29,Updated,No
INV003153,ST06,P0358,19,35,16,5006.5,2025-12-09,Updated,No
INV002143,ST04,P0426,42,9,3,4214.7,2025-12-30,Updated,No
INV005080,ST10,P0082,11,39,12,454.63,2025-12-20,Updated,No
INV006099,ST12,P0005,59,70,26,17425.06,2025-12-06,Updated,No
INV001484,ST03,P0307,26,39,12,6356.22,2025-12-17,Updated,No
INV004421,ST08,P0559,9,38,14,20880.18,2025-12-10,Updated,No
INV002246,ST04,P0545,26,37,18,21649.16,2025-12-08,Updated,No
INV006324,ST12,P0237,7,23,8,664.09,2025-12-01,Updated,No
INV001973,ST04,P0234,4,19,6,1669.12,2025-12-02,Updated,No
INV003655,ST07,P0305,138,35,14,65992.98,2025-12-12,Updated,Yes
INV002124,ST04,P0405,7,35,14,1394.68,2025-12-07,Updated,No
INV001215,ST03,P0024,9,45,13,295.2,2025-12-26,Updated,No
INV002446,ST05,P0169,22,44,18,8630.38,2025-12-09,Updated,No
INV002009,ST04,P0276,38,8,2,9257.18,2025-12-31,Updated,No
INV005496,ST10,P0520,6,16,7,2082.96,2025-12-06,Updated,No
INV002716,ST05,P0475,19,46,14,5046.97,2025-12-16,Updated,No
INV004114,ST08,P0209,23,34,10,1452.22,2025-12-27,Updated,No
INV006560,ST12,P0491,6,17,7,4275.48,2025-12-29,Updated,No
INV003933,ST08,P0004,19,77,26,9345.53,2025-12-08,Updated,No
INV000978,ST02,P0387,19,91,33,11255.79,2025-12-26,Updated,No
INV003964,ST08,P0039,455,85,31,220156.3,2025-12-03,Updated,Yes
INV004756,ST09,P0331,8,21,8,3461.2,2025-12-14,Updated,No
INV003989,ST08,P0070,73,72,25,14237.19,2025-12-10,Updated,No
INV006527,ST12,P0453,32,92,29,1153.28,2025-12-30,Updated,No
INV002625,ST05,P0372,21,42,16,6364.26,2025-12-23,Updated,No
INV001888,ST04,P0140,4,23,11,1946.96,2025-12-19,Updated,No
INV005491,ST10,P0515,13,40,14,11431.94,2025-12-06,Updated,No
INV002272,ST04,P0575,25,39,13,38498.75,2025-12-09,Updated,No
INV000995,ST02,P0404,20,44,17,10798.8,2025-12-25,Updated,No
INV004804,ST09,P0385,5,21,9,1411.7,2025-12-08,Updated,No
INV005223,ST10,P0235,11,44,16,1747.13,,Not Updated,No
INV005191,ST10,P0202,20,43,20,2243.4,2025-12-28,Updated,No
INV000385,ST01,P0389,34,65,29,3410.88,2025-12-07,Updated,No
INV002383,ST05,P0099,38,94,28,18254.44,2025-12-25,Updated,No
INV005564,ST10,P0593,5,23,8,1961.0,2025-12-21,Updated,No
INV000600,ST02,P0009,72,64,22,20639.52,2025-12-26,Updated,No
